text,path,audio
THAN THAT MOMENT TO END MY DAYS AND THAT I MAY THE BETTER DECLARE WHAT HAPPENED TO ME DURING THAT GRIEVOUS CAPTIVITY I SHALL PARTICULARLY SPEAK OF THE SEVERAL REMOVES WE HAD UP AND DOWN THE WILDERNESS THE FIRST REMOVE NOW AWAY WE MUST GO WITH THOSE BARBAROUS CREATURES,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0011.flac,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0011.flac
WITH OUR BODIES WOUNDED AND BLEEDING AND OUR HEARTS NO LESS THAN OUR BODIES ABOUT A MILE WE WENT THAT NIGHT UP UPON A HILL WITHIN SIGHT OF THE TOWN WHERE THEY INTENDED TO LODGE THERE WAS HARD BY A VACANT HOUSE DESERTED BY THE ENGLISH BEFORE FOR FEAR OF THE INDIANS,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0012.flac,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0012.flac
AND RELATIONS LIE BLEEDING OUT THEIR HEART BLOOD UPON THE GROUND THERE WAS ONE WHO WAS CHOPPED INTO THE HEAD WITH A HATCHET AND STRIPPED NAKED,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0008.flac,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0008.flac
I HOPE SHE IS REAPING THE FRUIT OF HER GOOD LABORS BEING FAITHFUL TO THE SERVICE OF GOD IN HER PLACE IN HER YOUNGER YEARS SHE LAY UNDER MUCH TROUBLE UPON SPIRITUAL ACCOUNTS TILL IT PLEASED GOD TO MAKE THAT PRECIOUS SCRIPTURE TAKE HOLD OF HER HEART AND HE SAID UNTO ME,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0006.flac,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0006.flac
BELONGING TO OUR GARRISON BUT NONE OF THEM WOULD STIR THOUGH ANOTHER TIME IF ANY INDIAN HAD COME TO THE DOOR THEY WERE READY TO FLY UPON HIM AND TEAR HIM DOWN THE LORD HEREBY WOULD MAKE US THE MORE ACKNOWLEDGE HIS HAND AND TO SEE THAT OUR HELP IS ALWAYS IN HIM,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0000.flac,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0000.flac
BUT OUT WE MUST GO THE FIRE INCREASING AND COMING ALONG BEHIND US ROARING AND THE INDIANS GAPING BEFORE US WITH THEIR GUNS SPEARS AND HATCHETS TO DEVOUR US,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0001.flac,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0001.flac
IN OR NEAR THE THROAT FELL DOWN DEAD WHEREAT THE INDIANS SCORNFULLY SHOUTED AND HALLOWED AND WERE PRESENTLY UPON HIM STRIPPING OFF HIS CLOTHES THE BULLETS FLYING THICK ONE WENT THROUGH MY SIDE AND THE SAME AS WOULD SEEM,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0002.flac,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0002.flac
AS IF THEY WOULD HAVE TORN OUR VERY HEARTS OUT YET THE LORD BY HIS ALMIGHTY POWER PRESERVED A NUMBER OF US FROM DEATH FOR THERE WERE TWENTY FOUR OF US TAKEN ALIVE AND CARRIED CAPTIVE I HAD OFTEN BEFORE THIS SAID THAT IF THE INDIANS SHOULD COME,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0009.flac,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0009.flac
STANDING AMAZED WITH THE BLOOD RUNNING DOWN TO OUR HEELS MY ELDEST SISTER BEING YET IN THE HOUSE AND SEEING THOSE WOEFUL SIGHTS THE INFIDELS HAULING MOTHERS ONE WAY AND CHILDREN ANOTHER AND SOME WALLOWING IN THEIR BLOOD,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0004.flac,data/LibriSpeech/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0004.flac
HAD I NOT BEEN HELD UP WILLY NILLY BY THE SPELL WHICH WAS UPON ME I SHOULD HAVE SUNK DOWN THEN AND THERE IN A HOPELESS HELPLESS HAPLESS HEAP BUT MY TORMENTOR WAS NOT YET AT AN END WITH ME,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0003.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0003.flac
OVER THE LOW WALL I WENT OVER THE SILL ONCE MORE I STOOD IN THAT CHAMBER OF MY HUMILIATION AND MY SHAME AND ONCE AGAIN I WAS CONSCIOUS OF THAT AWFUL SENSE OF THE PRESENCE OF AN EVIL THING,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0005.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0005.flac
BRUISED AND CUT AND BLEEDING AS PITEOUS AN OBJECT AS YOU WOULD CARE TO SEE EVERY LIMB IN MY BODY ACHED EVERY MUSCLE WAS EXHAUSTED MENTALLY AND PHYSICALLY I WAS DONE,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0002.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0002.flac
HOW MUCH OF IT WAS FACT AND HOW MUCH OF IT WAS THE PRODUCT OF IMAGINATION I CANNOT SAY BUT LOOKING BACK IT SEEMS TO ME THAT IT WAS AS IF I HAD BEEN TAKEN OUT OF THE CORPOREAL BODY,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0006.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0006.flac
AND IT IS AS THOUGH I WAS PASSING THROUGH THE VERY VALLEY OF THE SHADOW THE THING WENT BACK I COULD HEAR IT SLIPPING AND SLIDING ACROSS THE FLOOR THERE WAS SILENCE AND PRESENTLY THE LAMP WAS LIT,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0009.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0009.flac
THERE WAS THE SOUND OF SOMETHING FLOPPING FROM OFF THE BED ON TO THE GROUND AND I KNEW THAT THE THING WAS COMING AT ME ACROSS THE FLOOR MY STOMACH QUAKED MY HEART MELTED WITHIN ME,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0007.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0007.flac
CHAPTER NINE THE CONTENTS OF THE PACKET I PULLED UP SHARPLY AS IF A BRAKE HAD BEEN SUDDENLY AND EVEN MERCILESSLY APPLIED TO BRING ME TO A STANDSTILL,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0000.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0000.flac
THE VERY ANGUISH OF MY TERROR GAVE ME STRENGTH TO SCREAM AND SCREAM SOMETIMES EVEN NOW I SEEM TO HEAR THOSE SCREAMS OF MINE RINGING THROUGH THE NIGHT AND I BURY MY FACE IN THE PILLOW,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0008.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0008.flac
IN FRONT OF THE WINDOW I STOOD SHIVERING A SHOWER HAD RECENTLY COMMENCED THE FALLING RAIN WAS BEING BLOWN BEFORE THE BREEZE I WAS IN A TERRIBLE SWEAT YET TREMULOUS AS WITH COLD COVERED WITH MUD,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0001.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0001.flac
AS I STOOD THERE LIKE SOME BROKEN AND BEATEN HACK WAITING FOR THE WORD OF COMMAND IT CAME IT WAS AS IF SOME STRONG MAGNETIC CURRENT HAD BEEN SWITCHED ON TO ME THROUGH THE WINDOW TO DRAW ME INTO THE ROOM,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0004.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0004.flac
AND THE ROOM WAS ALL IN BRIGHTNESS THERE ON THE BED IN THE FAMILIAR ATTITUDE BETWEEN THE SHEETS HIS HEAD RESTING ON HIS HAND HIS EYES BLAZING LIKE LIVING COALS WAS THE DREADFUL CAUSE OF ALL MY AGONIES,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0010.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/1938/176228/1938-176228-0010.flac
SHE MERELY THOUGHT THAT ONE OF HER NEIGHBORS ON THE LOWER FLOORS HAD STEPPED UP TO BORROW SOMETHING COME IN SHE CRIED AS SHE ADJUSTED THE SHADE OF THE LAMP A TALL THIN PALE WOMAN ENTERED,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0001.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0001.flac
WITH WHICH SHE ENCOUNTERED THIS GAZE IT WAS SO INTENT SO SEARCHING YET SO UTTERLY DEVOID OF A TRACE OF GOOD WILL SHE BEGAN GENTLY CAN I DO ANYTHING FOR YOU FOR A MOMENT OR TWO LONGER,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0004.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0004.flac
YOUR HUSBAND BY LAWFUL MARRIAGE BY MY PASTOR WE'LL SOON SEE HOW LAWFUL IT WAS REPLIED THE WOMAN WITH A BITTER LAUGH I'D LIKE YOU TO TELL ME HOW OFTEN A MAN CAN BE MARRIED LAWFULLY,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0009.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0009.flac
WHAT DO YOU MEAN CRIED ALIDA WITH A SUDDEN FLASH IN HER BLUE EYES THEN AS IF REPROACHING HERSELF SHE ADDED KINDLY PARDON ME I SEE YOU ARE NOT WELL,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0010.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0010.flac
THERE WAS NO RESPONSE OTHER THAN THE SAME COLD QUESTIONING SCRUTINY AS IF INSTEAD OF A SWEET FACED WOMAN SOMETHING MONSTROUSLY UNNATURAL WAS PRESENT AT LAST IN SLOW ICY UTTERANCE CAME THE WORDS,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0005.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0005.flac
REPLIED ALIDA WITH QUIET DIGNITY MY HUSBAND WILL BE HOME SOON AND HE WILL PROTECT ME YOU HAVE NO RIGHT TO ENTER MY ROOMS AND ACT AS YOU DO IF YOU ARE SICK AND IN TROUBLE,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0008.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0008.flac
I'M SORRY FOR YOU MY GOOD WOMAN SHE BEGAN KINDLY YOU ARE LABORING UNDER SOME MISTAKE MY HUSBAND YOUR HUSBAND EXCLAIMED THE STRANGER WITH AN INDESCRIBABLE ACCENT OF SCORN AND REPROACH YES,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0007.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0007.flac
CHAPTER SEVEN FROM HOME TO THE STREET AS THE SHADOWS OF THE GLOOMY MARCH EVENING DEEPENED ALIDA LIGHTED THE LAMP AND WAS THEN A LITTLE SURPRISED TO HEAR A KNOCK AT THE DOOR NO PRESENTIMENT OF TROUBLE CROSSED HER MIND,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0000.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0000.flac
CARRYING A CHILD THAT WAS PARTLY HIDDEN BY A THIN SHAWL THEIR ONLY OUTER PROTECTION AGAINST THE CHILL WINDS WHICH HAD BEEN BLUSTERING ALL DAY ALIDA LOOKED AT THE STRANGER INQUIRINGLY AND KINDLY EXPECTING AN APPEAL FOR CHARITY,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0002.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0002.flac
THE WOMAN SANK INTO A CHAIR AS IF EXHAUSTED AND FIXED HER DARK HOLLOW EYES ON MISSUS OSTROM SHE APPEARED CONSUMED BY A TERRIBLE CURIOSITY ALIDA WONDERED AT THE STRANGE CHILL OF APPREHENSION,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0003.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0003.flac
SO YOU ARE HER IS THIS WOMAN INSANE THOUGHT ALIDA WHY ELSE DOES SHE LOOK AT ME SO OH THAT WILSON WOULD COME,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0006.flac,data/LibriSpeech/librispeech_finetuning/1h/3/other/6741/253244/6741-253244-0006.flac
IN ORDER TO SHOW HOW WIDELY REPRESENTATIVE OF THE NATION THIS GROUP OF PICKETS WAS I GIVE ITS PERSONNEL COMPLETE FIRST GROUP NEW YORK MISSUS JOHN WINTERS BRANNAN MISS BELLE SHEINBERG,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0004.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0004.flac
MISSUS L H HORNSBY,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0005.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0005.flac
MISSUS CYN THIA COHEN MISS M TILDEN BURRITT,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0006.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0006.flac
ADMINISTRATION TERRORISM THE ADMINISTRATION TRIED IN ANOTHER WAY TO STOP PICKETING,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0000.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0000.flac
TO REDUCE THE NUMBER TO A MANAGEABLE SIZE BEFORE IMPRISONING THIS GROUP FAILING OF THAT THEY TRIED STILL ANOTHER WAY OUT THEY RESORTED TO IMPRISONMENT WITH TERRORISM,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0003.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0003.flac
MISSUS GEORGE SCOTT MONTCLAIR PENNSYLVANIA MISSUS LAWRENCE LEWIS MISS ELIZABETH MC SHANE MISS KATHERINE LINCOLN PHILADELPHIA THIRD GROUP CALIFORNIA MISSUS WILLIAM KENT KENTFIELD,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0008.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0008.flac
THE AGITATION WOULD CERTAINLY WEAKEN SO THOUGHT THE ADMINISTRATION TO THEIR GREAT SURPRISE HOWEVER IN THE FACE OF THAT RECKLESS AND EXTREME SENTENCE THE LONGEST PICKET LINE OF THE ENTIRE CAMPAIGN FORMED AT THE WHITE HOUSE IN THE LATE AFTERNOON OF NOVEMBER TENTH,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0001.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0001.flac
MASSACHUSETTS MISSUS AGNES H MOREY BROOKLINE MISSUS WILLIAM BERGEN AND MISS CAMILLA WHITCOMB WORCESTER MISS ELLA FINDEISEN LAWRENCE MISS L J C DANIELS BOSTON NEW JERSEY,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0007.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0007.flac
DES MOINES MISSUS CATHERINE MARTINETTE EAGLE GROVE FIFTH GROUP NEW YORK MISS LUCY BURNS NEW YORK CITY DISTRICT OF COLUMBIA MISSUS HARVEY WILEY LOUISIANA,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0012.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0012.flac
OREGON MISS ALICE GRAM MISS BETTY GRAM PORTLAND UTAH MISSUS R B QUAY MISSUS T C ROBERTSON SALT LAKE CITY COLORADO MISSUS EVA DECKER,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0009.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0009.flac
COLORADO SPRINGS MISSUS GENEVIEVE WILLIAMS MANITOU FOURTH GROUP INDIANA MISSUS CHARLES W BARNES INDIANAPOLIS OKLAHOMA MISSUS KATE STAFFORD OKLAHOMA CITY,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0010.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0010.flac
MINNESOTA MISSUS J H SHORT MINNEAPOLIS IOWA,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0011.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0011.flac
FORTY ONE WOMEN PICKETED IN PROTEST AGAINST THIS WANTON PERSECUTION OF THEIR LEADER AS WELL AS AGAINST THE DELAY IN PASSING THE AMENDMENT FACE TO FACE WITH AN EMBARRASSING NUMBER OF PRISONERS THE ADMINISTRATION USED ITS WITS AND DECIDED,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0002.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/3259/158083/3259-158083-0002.flac
HAIR OF A KIND OF DIRTY FAIRNESS GREYISH EYES AND A SKIMPY IMMATURE MOUSTACHE UNDER HIS PEAKED INDETERMINATE NOSE HIS FEATURES WERE ALL SMALL BUT NONE ILL SHAPED A ROSETTE OF PINS DECORATED THE LAPPEL OF HIS COAT,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0008.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0008.flac
A PERFECTLY FICTITIOUS CO BY THE BYE OF PUTNEY ON THE FOURTEENTH OF AUGUST EIGHTEEN NINETY FIVE HAD TURNED TO THE RIGHT HAND SIDE WHERE THE BLOCKS OF WHITE LINEN AND PILES OF BLANKETS RISE UP TO THE RAIL FROM WHICH THE PINK AND BLUE PRINTS DEPEND,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0001.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0001.flac
NOW IF YOU HAD NOTICED ANYTHING ABOUT HIM IT WOULD HAVE BEEN CHIEFLY TO NOTICE HOW LITTLE HE WAS NOTICEABLE HE WORE THE BLACK MORNING COAT THE BLACK TIE AND THE SPECKLED GREY NETHER PARTS DESCENDING INTO SHADOW AND MYSTERY BELOW THE COUNTER OF HIS CRAFT,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0007.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0007.flac
HAVE SCRIBBLED A STILL MORE FLOURISHING J M ALL OVER THE DOCUMENT HAVE ASKED YOU IF THERE WAS NOTHING MORE HAVE STOOD BY YOU SUPPOSING THAT YOU WERE PAYING CASH UNTIL THE CENTRAL FIGURE OF THIS STORY REAPPEARED WITH THE CHANGE,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0013.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0013.flac
HE WOULD HAVE DANCED ABOUT BEHIND THE COUNTER HAVE NEATLY REFOLDED THE GOODS HE HAD SHOWN YOU HAVE PUT ON ONE SIDE THOSE YOU SELECTED EXTRACTED A LITTLE BOOK WITH A CARBON LEAF AND A TINFOIL SHEET FROM A FIXTURE,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0010.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0010.flac
UNDER WHICH HAPPIER CIRCUMSTANCES YOU MIGHT IF OF AN OBSERVING TURN OF MIND AND NOT TOO MUCH OF A HOUSEWIFE TO BE INHUMAN HAVE GIVEN THE CENTRAL FIGURE OF THIS STORY LESS CURSORY ATTENTION,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0006.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0006.flac
WE COULD SHOW YOU SOMETHING BETTER OF COURSE NO TROUBLE MADAM I ASSURE YOU SUCH WERE THE SIMPLE COUNTERS OF HIS INTERCOURSE SO I SAY,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0009.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0009.flac
YOU MIGHT HAVE BEEN SERVED BY THE CENTRAL FIGURE OF THIS STORY THAT IS NOW BEGINNING HE WOULD HAVE COME FORWARD BOWING AND SWAYING,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0002.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0002.flac
SAYN THEN A PUFFY LITTLE SHOP WALKER WOULD HAVE COME INTO VIEW,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0012.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0012.flac
ONE GLANCE MORE AT HIM AND THE PUFFY LITTLE SHOP WALKER WOULD HAVE BEEN BOWING YOU OUT WITH FOUNTAINS OF CIVILITIES AT WORK ALL ABOUT YOU,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0014.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0014.flac
MADE YOU OUT A LITTLE BILL IN THAT WEAK FLOURISHING HAND PECULIAR TO DRAPERS,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0011.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0011.flac
HUCKABACK BLANKETS DIMITY CRETONNE LINEN CALICO ARE CASES IN POINT,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0005.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0005.flac
WHAT HE MIGHT HAVE THE PLEASURE OF SHOWING YOU UNDER CERTAIN CIRCUMSTANCES AS FOR INSTANCE HATS BABY LINEN GLOVES SILKS LACE OR CURTAINS,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0003.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0003.flac
THE PRINCIPAL CHARACTER IN THE STORY IF YOU PRESUMING YOU ARE OF THE SEX THAT DOES SUCH THINGS IF YOU HAD GONE INTO THE DRAPERY EMPORIUM WHICH IS REALLY ONLY MAGNIFICENT FOR SHOP,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0000.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0000.flac
AND MAKING A KIND OF CIRCULAR SWEEP INVITED YOU TO STEP THIS WAY AND SO LED YOU BEYOND HIS KEN,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0004.flac,data/LibriSpeech/librispeech_finetuning/1h/5/clean/831/130739/831-130739-0004.flac
CHAPTER FIVE THE SEAL AND THE BEAR YOU KNOW DOCTOR SAID HATTERAS AS THEY RETURNED TO THE HUT THE POLAR BEARS SUBSIST ALMOST ENTIRELY ON SEALS THEY'LL LIE IN WAIT FOR THEM BESIDE THE CREVASSES FOR WHOLE DAYS,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0000.flac,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0000.flac
HE HAD AIMED WELL AND FIRED WITH A SURE AND STEADY AIM BEFORE EITHER OF HIS COMPANIONS CAME UP HE HAD PLUNGED THE KNIFE IN THE ANIMAL'S THROAT AND MADE AN END OF HIM FOR HE FELL DOWN AT ONCE TO RISE NO MORE,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0012.flac,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0012.flac
THE DOCTOR COULD NOT SAY ANYTHING FOR HE WOULD HAVE DONE THE SAME HIMSELF SO HE FOLLOWED HATTERAS SILENTLY TO THE SLEDGE TAKING WITH HIM A COUPLE OF HATCHETS FOR HIS OWN AND JOHNSON'S USE HATTERAS SOON MADE HIS TOILETTE AND SLIPPED INTO THE SKIN,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0003.flac,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0003.flac
BUT STOPPED SHORT STUPEFIED AND FRIGHTENED WITHIN THREE STEPS OF HATTERAS WHO STARTED UP THAT MOMENT AND THROWING OFF HIS DISGUISE KNELT ON ONE KNEE AND AIMED STRAIGHT AT THE BEAR'S HEART,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0010.flac,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0010.flac
YES BUT THERE IS MORE CHANCE OF SUCCESS THAN IN TRYING ANY OTHER PLAN SO I MEAN TO RISK IT I AM GOING TO DRESS MYSELF IN THE SEAL'S SKIN AND CREEP ALONG THE ICE COME DON'T LET US LOSE TIME LOAD THE GUN AND GIVE IT ME,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0002.flac,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0002.flac
THE BEAR WAS STILL THERE BUT MOVING RESTLESSLY ABOUT AS IF HE FELT THE APPROACH OF DANGER IN A QUARTER OF AN HOUR OR SO THE SEAL MADE HIS APPEARANCE ON THE ICE HE HAD GONE A GOOD WAY ROUND SO AS TO COME ON THE BEAR BY SURPRISE,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0006.flac,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0006.flac
COURAGE HATTERAS SAID THE DOCTOR HANDING HIM THE WEAPON WHICH HE HAD CAREFULLY LOADED MEANWHILE NEVER FEAR BUT BE SURE YOU DON'T SHOW YOURSELVES TILL I FIRE THE DOCTOR SOON JOINED THE OLD BOATSWAIN BEHIND THE HUMMOCK AND TOLD HIM WHAT THEY HAD BEEN DOING,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0005.flac,data/LibriSpeech/librispeech_finetuning/1h/5/other/8765/295000/8765-295000-0005.flac
