text,path,audio
YES SORT OF I LIKE SCIENCE MORE,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-23-04_00-00-00_MS_1.2/myst_990041_2008-23-04_00-00-00_MS_1.2_070.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-23-04_00-00-00_MS_1.2/myst_990041_2008-23-04_00-00-00_MS_1.2_070.flac
YES UM A HUNDRED,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-23-04_00-00-00_MS_1.2/myst_990041_2008-23-04_00-00-00_MS_1.2_074.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-23-04_00-00-00_MS_1.2/myst_990041_2008-23-04_00-00-00_MS_1.2_074.flac
HI ANDREW ANDREW,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_002.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_002.flac
UM ABOUT UM TEN,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_016.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_016.flac
TEN SO ONE WE ONE EACH COLOR ONE COLOR EACH EACH PART HALF,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_018.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_018.flac
UM FIVE NO WAIT NO I DON'T KNOW,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_020.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_020.flac
YEAH YEAH YEAH,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_022.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_022.flac
YEAH YEAH,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_024.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_024.flac
UM THE SIZE A AN AVERAGE SIZE OF YOUR PINKIE,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_026.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_026.flac
AN ESTIMATE IS LIKE WHEN YOU GUESS HOW BIG OR WIDE SOMETHING IS,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_036.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_036.flac
SO IT'S LIKE ONE HUNDRED FORTY EIGHT CENTIMETERS I THINK SO,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_044.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_044.flac
YEAH WE LINED UP FROM SMALLEST TO TALLEST,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_046.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_046.flac
YEAH AND THEN THE METERS TAPES LIKE THEY WEREN'T CONNECTED EXACTLY IN THE SAME PLACE AS EVERYBODY ELSE'S SO,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_050.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_050.flac
YEAH THAT WE USED LIKE A ME A REAL METER TAPE THAT WOULD BE THE SAME SIZE FOR EVERYTHING,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_052.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_052.flac
NO WE'D WE WERE LA WE LAID ON THE FLOOR AND THEN THE PERSON LAID IT ON THE FLOOR NEXT TO US TO SEE WELL WE COULD USE THE WALL,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_058.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_058.flac
NO MISS BALASCA DID THAT YEAH,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_064.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_064.flac
EVERYTHING EVERY METER TAPE WOULD'VE BEEN THE SAME SIZE,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_070.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_070.flac
AND BUT THEN LIKE WOULD IT WITH THE STRAWS IT COULD'VE BEEN LIKE W A LITTLE BIT OVER A HUNDRED,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_072.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_072.flac
LIKE MAYBE LIKE UM WELL MAYBE THE STAND UP THE CAMERA IT COULD'VE BEEN A METER,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_076.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_076.flac
I DON'T BELIEVE IT NO,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_080.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_080.flac
YEAH BECAUSE LIKE I DON'T UNDERSTAND THAT WAS WAY SMALLER THAN A METER A METER WOULD'VE BEEN LIKE THAT BIG,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_082.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_082.flac
OH THEN YEAH THAT MIGHT BE A METER OR MAYBE A LITTLE MORE OR A LITTLE LESS,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_086.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_086.flac
WELL I ACTUALLY FOUND OUT THAT LIKE I THOUGHT LIKE A METER WOULD'VE BEEN LIKE TEN CENTIMETERS BUT IT WAS ACTUALLY LIKE A HUNDRED YEAH,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_090.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_090.flac
OH ONE CENT AND THEN ONE METER CENTIMETERS EH WA,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_096.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_096.flac
HUNDRED OH OKAY,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_098.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_098.flac
NO WELL WE MEASURED OUR HEIGHT BUT NOT LIKE OUR ARM SPAN,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_102.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_102.flac
YEAH YEAH BECAUSE I FOUND LIKE THE MORE I ESTIMATED THE CLOSER I WAS TO THE REAL ANSWER,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_116.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_116.flac
NO I THINK YOU SHOULD USE KILOMETERS,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_120.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_120.flac
UM BECAUSE LIKE KILOMETERS IT WOULD'VE BEEN WAY BIGGER AND YOU COULD MEASURE A BIGGER SPACE QUICKER QUICKER,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_122.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_122.flac
OR YOU COULD JUST USE UM METERS ON HOW BIG A DOOR WOULD'VE BEEN SO,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_128.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_128.flac
YOU COULD USE KILOMETERS TO SEE HOW FAR YOU WOULD HAVE TO TRAVEL,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_130.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_130.flac
YOU COULD UM USE METERS TO SEE HOW TALL YOU WOULD LIKE IT TO BE,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_132.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_132.flac
YOU COULD USE UM INCHES OR FEET TO SEE HOW BIG THE SPACE OF IT WOULD'VE BEEN,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_136.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_136.flac
NOPE MAYBE L THIS TIME WE'RE GONNA LEARN ABOUT FEET HOW LIKE HOW TO USE THE FEETS LIKE ONE FOOT OR TWO,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_138.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_138.flac
WELL I GUESS IT'S DIFFERENT SO YOU COULD MEASURE BIGGER AREAS OR LIKE LONGER SPACES,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_142.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_142.flac
UM MAYBE LIKE IT THINKS ABOUT LIKE ONE METER SO LIKE ABOUT THE SIZE OF AN AVERAGE HUMAN,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_144.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_144.flac
YEAH TWENTY THIRTY YEAH,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_146.flac,data_vtlp_sp_1.1_0.9/MyST/train/990041/myst_990041_2008-30-04_00-00-00_MS_1.3/myst_990041_2008-30-04_00-00-00_MS_1.3_146.flac
WE HAVE TO THINK ABOUT HOW HEAVY IT IS AND WE HAVE TO DECIDE HOW MUCH IT'LL WEIGH THEN BY THINKING HOW HEAVY IT IS,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_004.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_004.flac
AND YOU UM FEEL IF YOU'RE WEIGHING ANOTHER OBJECT WITH IT YOU FEEL WHICH ONE'S HEAVIER,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_005.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_005.flac
UM THE THING IN ONE CUP EQUALS THREE GRAMS,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_009.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_009.flac
UM I DO NOT KNOW WHAT THEY CAN BE USED FOR,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_010.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_010.flac
YOU COULD USE TWENTY GRAMS TEN GRAMS OR FIVE GRAMS,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_014.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_014.flac
I OBSERVED THAT THE TWENTY GRAMS ALL WENT IN AND IT MADE A HUNDRED GRAMS WITH SOMETHING ELSE,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_019.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_019.flac
THE MASS OF THE GRAMS ON THE LEFT WEIGHS JUST AS MUCH AS THE GRAVEL ON THE RIGHT,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_020.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_020.flac
I FOUND OUT THAT THE ORANGE WEIGHED THREE HUNDRED TWENTY FIVE GRAMS,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_021.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_021.flac
A KILOGRAM IS MEANS A THOUSAND AND IT CAN,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_022.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_022.flac
UH W ONE THOUSAND GRAMS ARE IN A KILOGRAM,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_024.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_024.flac
WHEN YOU USE KILOGRAMS IT HELPS YOU WEIGH H HEAVIER THINGS SO YOU DON'T HAVE TO USE SO MANY LITTLER GRAMS,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_025.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_025.flac
I FOUND OUT THAT THE SHOE WEIGHED ONE THOUSAND ONE HUNDRED TWENTY GRAMS,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_027.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_027.flac
WHAT'S IMPORTANT ABOUT EVERYONE WHO USES A BALANCE TO WEIGH GRAMS IS THAT IT MAKES IT MORE EQUAL,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_028.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_028.flac
IF EV IF EVERYONE MEASURES WITH GRAMS YOU'LL PROBABLY GET THE SAME ANSWER IF YOU WERE WEIGHING THE SAME THING,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_029.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_029.flac
HOW YOU CALCULATE THE WEIGHT IS YOU ADD UP HOW MANY GRAMS AND THAT'S YOUR ANSWER,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_033.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-09-04_00-00-00_MS_2.2/myst_990593_2010-09-04_00-00-00_MS_2.2_033.flac
WE'VE BEEN MEASURING TEMPERATURE TO FIND THE TEMPERATURE OF CERTAIN WATERS HOT OR COLD,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_002.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_002.flac
TEMPERATURE IS ALL ABOUT,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_003.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_003.flac
TEMPERATURE CAN MEATHER MEASURE WHAT IS HOTTER OR COLDER THAN SOMETHING ELSE,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_004.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_004.flac
YOU MIGHT NEED TO MAKE A AN ESTIMATE WHEN YOU'RE TRYING TO GUESS HOW HOT OR COLD WITH SOMETHING ELSE INSTEAD OF A THERMOMETER,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_005.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_005.flac
I THINK NO BECAUSE IT'S NOT A STANDARD UNIT,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_013.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_013.flac
HOW YOU USE A THERMOMETER TO MEASURE TEMPERATURE IS YOU STICK IT IN AND WAIT FOR ABOUT A MINUTE AND THEN READ THE TEMPERATURE,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_018.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_018.flac
YOU PLACE THE BULB OF THE THERMOMETER,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_019.flac,data_vtlp_sp_1.1_0.9/MyST/train/990593/myst_990593_2010-16-04_00-00-00_MS_4.1/myst_990593_2010-16-04_00-00-00_MS_4.1_019.flac
UH WE HAVE LIKE A BALANCE BEAM,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_010.flac,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_010.flac
WE HAVE THESE GRAMS AND LITTLE GRAMS AND WE HAVE PAPER CLIPS PAPER CLIPS AND,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_012.flac,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_012.flac
AND WHAT ELSE A RED CIRCLE AND A WOOD CHIP AND A WASHER,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_014.flac,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_014.flac
TWENTY FI NA THERE'S FIVE TEN AND TWENTY AND ONES,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_016.flac,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_016.flac
MMM WE PUT WE HAD TO PUT IT LIKE IN THE MIDDLE TO BE BALANCED,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_018.flac,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_018.flac
YEAH MMM IF THAT WEIGHED MORE THAN THAT WE HAVE TO PUT MORE OF THESE IN,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_026.flac,data_vtlp_sp_1.1_0.9/MyST/train/996277/myst_996277_2008-11-12_00-00-00_MS_2.2/myst_996277_2008-11-12_00-00-00_MS_2.2_026.flac
