text,path,audio
THE MIXTURE IS BEING SEPARATED BY A SCREEN,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_015.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_015.flac
THEY ARE BEING THEY ARE BEING SEPARATED,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_016.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_016.flac
THE SCREEN HAS SEPARATED THE MARBLES FROM THE WATER AND IT IS NO LONGER A MIXTURE,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_017.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_017.flac
THE THING HAS SEPARATED THE SANDS FROM THE WATER AND IT'S FROM THE FILTER PAPER,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_018.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_018.flac
MIXTURES CHANGE BECAUSE OF THE FILTER PAPER,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_019.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_019.flac
THERE IS NO SCREEN,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_020.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_020.flac
THE SALT DISSOLVES AS YOU PUT THE WATER INTO THE CUP,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_022.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_022.flac
THE SALT IS DISSOLVING FROM THE WATER,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_023.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_023.flac
I DON'T KNOW,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_025.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_025.flac
THE WATER GETS HIGHER AND HEAVIER AS THE SALT DISSOLVES INTO THE WATER AS BE REGULAR CUP OF WATER,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_026.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_026.flac
A SEPARATED MIXTURE,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_027.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_027.flac
THE SALT WILL DISSOLVE IN THE WATER AND MAKES THE WATER HEAVIER AND HIGHER,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_028.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_028.flac
SALT,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_029.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_029.flac
SALTED MATERIAL,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_030.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_030.flac
ONE OF THE MIX PART OF THE MIXTURES HAS TO BE A SOLIDS WE SEPARATED,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_032.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_032.flac
ONE IS A SOLID AND ONE'S NOT,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_033.flac,data/MyST/train/005024/myst_005024_2014-01-28_10-00-16_MX_1.1/myst_005024_2014-01-28_10-00-16_MX_1.1_033.flac
THERE IS A SOLUTION FOR EACH OF THE MIXTURES,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_003.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_003.flac
THE SAND DISSOLVES INTO THE I MEAN THE SALT DISSOLVES INTO THE WATER AND THE SAND TURNS THE WATER INTO A BROWNISH COLOR,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_004.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_004.flac
WHEN YOU PUT THE SALT INTO THE WATER THE SALT DISSOLVED,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_007.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_007.flac
THE LIQUID,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_009.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_009.flac
THE SALT AND THE WATER ARE DIFFERENT BECAUSE THE SALT GETS KEEPS ON DISSOLVING AS THE WATER MIXES INTO THE SALT,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_010.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_010.flac
THE ROLE IS THE,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_011.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_011.flac
THE LIQUID,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_012.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_012.flac
AS YOU MIX ALL OF THE MATERIALS TOGETHER IT MAKES A LARGER AMOUNT AND A BIGGER SOLUTION,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_013.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_013.flac
I NOTICE THAT THE WATER IS FIFTY GRAMS AND THE SALT IS FIFTEEN GRAMS,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_014.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_014.flac
THE MORE YOU ADD STUFF THE BIGGER IT GETS,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_015.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_015.flac
WELL IT'S NOT THE SAME,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_017.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_017.flac
THE MASS IS GETTING BIGGER AS YOU ADD MORE STUFF INTO THE MIXTURE,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_018.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_018.flac
THE MORE YOU ADD THE SALT INTO THE WATER THE BIGGER IT GETS COMPARED TO THE WEIGHTS YOU PUT IN,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_020.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_020.flac
THAT EVEN ON THE SALT IS A SMALLER THING THAT IT MAKES THE WATER WEIGH MORE,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_021.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_021.flac
A SOLUTION,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_022.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_022.flac
BY USING A SCREEN OR FILTER PAPER,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_023.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_023.flac
I THINK IT'S PROPERTY OF A SOLUTION,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_025.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_025.flac
YES BY USING CERTAIN MATERIALS TO SPLIT IT APART,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_026.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_026.flac
EVEN THOUGH YOU COULDN'T SEE THE EPSOM SALT WHEN YOU POURED IT INTO THE CUP IT STILL CAME OUT WHEN YOU POURED IT INTO THE PAPER,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_027.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_027.flac
IT WOULD BE CONSIDERED A SOLUTION,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_029.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_029.flac
IT MEANS THAT THE SAND HAS NOT IT HAS SEPARATED FROM THE MIXTURE AND BECOME A SOLUTION,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_031.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_031.flac
YES IF YOU USE THE RIGHT MATERIALS,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_032.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_032.flac
THIS IS AN EXAMPLE OF A SOLUTION,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_034.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_034.flac
IT IS CONSIDERED A MIXTURE BECAUSE WHATEVER IS MIXED TOGETHER BECOMES A MIXTURE,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_035.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_035.flac
WE MAKE IT INTO A MIXTURE,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_036.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_036.flac
THE WATER IS SLOWLY EVAPORATING FROM THE MIXTURE,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_039.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_039.flac
IT HAS TO DO WITH SEPARATING A SOLUTION BECAUSE WHEN THE WATER EVAPORATES THAT'S SEPARATING IT,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_040.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_040.flac
WE COULD MAKE IT INTO SOMETHING,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_041.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_041.flac
I NOTICE THAT OVER TIME THE WATER IS DISAPPEARING SLOWLY AND LEAVING CRYSTALS IN ITS PLACE,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_043.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_043.flac
SOMETHING BRIGHT TO MAKE THE WATER DISSOLVE,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_044.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_044.flac
THE SIGNIFICANCE OF THE CLOCK MIGHT BE THE TIME PASSING AS THE WATER EVAPORATES FROM THE SALT,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_045.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_045.flac
WE LEARN THAT EVAPORATION CAN SEPARATE A SOLUTION OR A MIXTURE ACCORDING TO A TIME,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_046.flac,data/MyST/train/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_046.flac
I AM GOOD,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_001.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_001.flac
WE HAVE BEEN TALKING ABOUT HOW TO SEPARATE A DRY MIXTURE,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_002.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_002.flac
WE SEPARATED A GROUP OF DRY MATERIALS AND MADE IT INTO A MIXTURE AND WE SEPARATED IT,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_003.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_003.flac
WE COULD PROBABLY USE A MAGNET,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_005.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_005.flac
CAUSE THE PAPER CLIPS ARE ATTRACTED TO THE MAGNET,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_006.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_006.flac
THERE IS GRAVEL AND THE WATER AND THE SCREEN IS SEPARATING THE GRAVEL AND THE WATER,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_007.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_007.flac
IT'S TRYING TO SHOW US THAT A MIXTURE CAN BE SEPARATED BY A SCREEN,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_008.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_008.flac
TO SEPARATE THE THE GRAVEL FROM THE WATER,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_009.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_009.flac
A MAGNET,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_013.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_013.flac
THEY WERE A FUNNEL NOT A MAGNET A SCREEN AND SOME FILTER PAPER,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_014.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_014.flac
MIXTURES,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_015.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_015.flac
BECAUSE THE MIXTURES ARE DIFFERENT AND THEY REQUIRE DIFFERENT TOOLS TO BE SEPARATED TO CREATE A DIFFERENT SOLUTION,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_019.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_019.flac
I NOTICE THAT THE MAGNET PICKED UP THE PAPER CLIPS FROM WATER AND THE SALT,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_020.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_020.flac
BECAUSE METAL IS ATTRACTED TO MAGNETS AND SO THE PAPER CLIPS WILL BE PICKED UP THROUGH THE WATER AND THE POWDER,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_021.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_021.flac
NOTICE THAT THE SEEDS WENT THROUGH THE SCREEN UNLIKE THE BIGGER PIECES THAT DON'T GO,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_022.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_022.flac
BECAUSE IT WOULD BE SEPARATED BY THE SCREEN,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_023.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_023.flac
WE USED A FILTER BECAUSE IT WOULD SEPARATE THE SALT FROM THE WATER,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_025.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_025.flac
IT IS THE WATER AND THE SALT AND HOW IT MAKES THE CRYSTALS,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_026.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_026.flac
WE TALKED ABOUT HOW DRY MIXTURES CAN BE SEPARATED AND SOLUTIONS,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_029.flac,data/MyST/train/005024/myst_005024_2014-02-03_10-21-16_MX_1.3/myst_005024_2014-02-03_10-21-16_MX_1.3_029.flac
WE HAVE BEEN STUDYING THAT IF ALL SOLUTIONS CAN BE MADE FROM A SOFT DRINK WITH A SOLID AND WATER,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_002.flac,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_002.flac
SHE CALLED THEM CONCENTRATED AND DILUTED,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_004.flac,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_004.flac
I DON'T UNDERSTAND MARNEY CAN YOU PLEASE EXPLAIN IT,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_005.flac,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_005.flac
BY HOW MUCH OF THE SOLID YOU PUT IN TO THE SOLUTE,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_006.flac,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_006.flac
IF YOU TASTED THE THE SOLUTION,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_010.flac,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_010.flac
ONE HAS LESS POWDER AND ONE HAS MORE POWDER,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_011.flac,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_011.flac
MARNEY I DON'T UNDERSTAND CAN YOU PLEASE EXPLAIN IT,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_019.flac,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_019.flac
YOU CAN CHANGE IT BY ADDING MORE SPOONFULS OR STIRRING IT UP MORE,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_023.flac,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_023.flac
I THINK YOU CAN CHANGE IT BY THE AMOUNT OF WATER YOU'RE GOING TO PUT IN,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_024.flac,data/MyST/train/005024/myst_005024_2014-02-05_08-57-09_MX_2.1/myst_005024_2014-02-05_08-57-09_MX_2.1_024.flac
I AM GOOD HOW ARE YOU,data/MyST/train/005024/myst_005024_2014-02-06_10-10-05_MX_2.2/myst_005024_2014-02-06_10-10-05_MX_2.2_001.flac,data/MyST/train/005024/myst_005024_2014-02-06_10-10-05_MX_2.2/myst_005024_2014-02-06_10-10-05_MX_2.2_001.flac
YOU CAN TELL THE SOLUTION IS CONCENTRATED WHILE YOU HAVE TO WAIT AND HOW HOW MUCH THE SALT IS PUT INTO IT,data/MyST/train/005024/myst_005024_2014-02-06_10-10-05_MX_2.2/myst_005024_2014-02-06_10-10-05_MX_2.2_003.flac,data/MyST/train/005024/myst_005024_2014-02-06_10-10-05_MX_2.2/myst_005024_2014-02-06_10-10-05_MX_2.2_003.flac
YES I AM FAMILIAR WITH THAT ONES,data/MyST/train/005024/myst_005024_2014-02-06_10-10-05_MX_2.2/myst_005024_2014-02-06_10-10-05_MX_2.2_004.flac,data/MyST/train/005024/myst_005024_2014-02-06_10-10-05_MX_2.2/myst_005024_2014-02-06_10-10-05_MX_2.2_004.flac
THAT'S THEY DON'T HAVE THE SAME AMOUNT OF WATER BUT THEY HAVE DIFFERENT GRAMS OF,data/MyST/train/005024/myst_005024_2014-02-06_10-10-05_MX_2.2/myst_005024_2014-02-06_10-10-05_MX_2.2_005.flac,data/MyST/train/005024/myst_005024_2014-02-06_10-10-05_MX_2.2/myst_005024_2014-02-06_10-10-05_MX_2.2_005.flac
